연도,상/하반기,재공급/신규공급,평수,주택명,주소지,자치구,지역등급,교통등급,모집규모밀도,당첨자순위,당첨자 가점,모집규모밀도_건수
2021,상,재공급,-,백년빌,강남구 개포로24길 13,강남구,A,13분,0.000184211,1순위,5점,28
2021,상,신규공급,23B(개방형),강동서영스윗홈,강동구 천중로48길 9-13,강동구,C,5분,0.001442597,1순위,7점,144
2021,상,신규공급,35A(분리형),강동서영스윗홈,강동구 천중로48길 9-13,강동구,C,5분,0.001442597,1순위,7점,144
2021,상,재공급,-,수유동 569-17,"강북구 삼양로131길 68, 수유동 569-17",강북구,C,5분,0.000848101,1순위,5점,67
2021,상,재공급,-,자양에스하임4,광진구 뚝섬로49길 60,광진구,B,8분,0.000429825,1순위,8점,49
2021,상,재공급,-,자양에스하임11,광진구 아차산로46가길 10-3,광진구,B,6분,0.000429825,1순위,9점,49
2021,상,신규공급,29B(개방형),대정이오스,구로구 오리로13길 50,구로구,C,9분,0.00106087,2순위,6점,122
2021,상,신규공급,43A(분리형),대정이오스,구로구 오리로13길 50,구로구,C,9분,0.00106087,1순위,7점,122
2021,상,신규공급,-,아임빌 7차,금천구 독산로20길 13,금천구,C,25분,0.001,2순위,6점,78
2021,상,신규공급,-,,"금천구 범안로12길 50, 제1동",금천구,C,4분,0.001,1순위,4점,78
2021,상,신규공급,-,,"금천구 범안로12길 50, 제2동",금천구,C,4분,0.001,1순위,4점,78
2021,상,재공급,-,시흥동 849-32,"금천구 독산로33길 32, B단지, 시흥동 849-32",금천구,C,12분,0.001,-,-,78
2021,상,재공급,29A(분리형),휴먼에코빌 4차,"금천구 독산로96길 27-6, B동",금천구,C,22분,0.001,1순위,7점,78
2021,상,재공급,40C(투룸),휴먼에코빌 4차,"금천구 독산로96길 27-6, B동",금천구,C,22분,0.001,1순위,8점,78
2021,상,신규공급,-,씨앤제이빌,도봉구 도당로9길 15-3,도봉구,B,21분,0.000166667,1순위,7점,13
2021,상,재공급,-,제기홈,동대문구 경동시장로9가길 21,동대문구,B,6분,0.000284404,-,-,31
2021,상,재공급,-,삼화에코빌2차,"동대문구 답십리로 65길 114, A동",동대문구,B,29분,0.000284404,1순위,7점,31
2021,상,재공급,-,진흥하임시티,마포구 성미산로 21,마포구,A,4분,0.000226115,1순위,11점,28
2021,상,재공급,-,대명파크뷰,마포구 포은로 91,마포구,A,6분,0.000226115,1순위,9점,28
2021,상,재공급,-,주영테크빌,서대문구 증가로12가길 68,서대문구,B,11분,0.000381443,1순위,2점,37
2021,상,재공급,-,다움파크빌,서대문구 증가로24가길 11,서대문구,B,9분,0.000381443,1순위,7점,37
2021,상,재공급,-,홍은동 411-5,서대문구 증가로8길 68-24,서대문구,B,30분,0.000381443,1순위,5점,37
2021,상,재공급,-,르비앙휴,서대문구 증가로8길 76-6,서대문구,B,31분,0.000381443,1순위,5점,37
2021,상,재공급,-,르비앙휴,서대문구 포방터2다길 7,서대문구,B,24분,0.000381443,2순위,5점,37
2021,상,재공급,-,현인그린빌,서대문구 홍은중앙로8길 9,서대문구,B,21분,0.000381443,1순위,3점,37
2021,상,신규공급,29B(개방형),반포삼이하우스,서초구 주흥6길 33,서초구,A,6분,0.000342105,1순위,8점,39
2021,상,신규공급,34A(분리형),반포삼이하우스,서초구 주흥6길 33,서초구,A,6분,0.000342105,1순위,8점,39
2021,상,신규공급,29B(개방형),동우빌라트서초,서초구 효령로46길 32-5,서초구,A,10분,0.000342105,1순위,5점,39
2021,상,신규공급,35A(분리형),동우빌라트서초,서초구 효령로46길 32-5,서초구,A,10분,0.000342105,1순위,8점,39
2021,상,재공급,-,백년빌,서초구 논현로5길 24-10,서초구,A,12분,0.000342105,1순위,2점,39
2021,상,재공급,-,드림빌2차,성북구 서경로13길 33,성북구,A,8분,0.000327273,1순위,7점,45
2021,상,재공급,-,광진홈,성북구 솔샘로6가길 42,성북구,A,3분,0.000327273,1순위,10점,45
2021,하,재공급,,백년빌,"서울특별시 강남구 개포로24길 13, 개포동 1216-7",강남구,A,13분,0.000184211,1순위,5점,28
2021,하,신규공급,26B,백년빌,"서울특별시 강남구 논현로57길 39, 도곡동 547-2",강남구,A,10분,0.000184211,1순위,4점,28
2021,하,신규공급,33A,백년빌,"서울특별시 강남구 논현로57길 39, 도곡동 547-2",강남구,A,10분,0.000184211,1순위,8점,28
2021,하,신규공급,,백년빌,"서울특별시 강남구 도곡로18길 10, 도곡동 547-11",강남구,A,10분,0.000184211,1순위,3점,28
2021,하,신규공급,27B,와이디하우스,"서울특별시 강동구 구천면로35길 27, 천호동 391-21,26",강동구,C,10분,0.001442597,2순위,4점,144
2021,하,신규공급,38A,와이디하우스,"서울특별시 강동구 구천면로35길 27, 천호동 391-21,26",강동구,C,10분,0.001442597,2순위,5점,144
2021,하,재공급,,해담빌,"서울특별시 강동구 구천면로40길 7, 천호동 237-27",강동구,C,10분,0.001442597,2순위,5점,144
2021,하,신규공급,27B,신우휴먼빌암사2차,"서울특별시 강동구 암사길 83-13, 암사동 433-85,88",강동구,C,13분,0.001442597,2순위,4점,144
2021,하,신규공급,35A,신우휴먼빌암사2차,"서울특별시 강동구 암사길 83-13, 암사동 433-85,88",강동구,C,13분,0.001442597,2순위,5점,144
2021,하,신규공급,45A,신우휴먼빌암사2차,"서울특별시 강동구 암사길 83-13, 암사동 433-85,88",강동구,C,13분,0.001442597,1순위,0점,144
2021,하,신규공급,21B,강동서영스윗홈6,"서울특별시 강동구 양재대로91길 82, 성내동 420-49",강동구,C,6분,0.001442597,2순위,5점,144
2021,하,신규공급,27B,강동서영스윗홈6,"서울특별시 강동구 양재대로91길 82, 성내동 420-49",강동구,C,6분,0.001442597,2순위,7점,144
2021,하,신규공급,35A,강동서영스윗홈6,"서울특별시 강동구 양재대로91길 82, 성내동 420-49",강동구,C,6분,0.001442597,1순위,5점,144
2021,하,신규공급,22B,강동서영스윗홈5,"서울특별시 강동구 양재대로91길 84, 성내동 420-4",강동구,C,6분,0.001442597,2순위,4점,144
2021,하,신규공급,27B,강동서영스윗홈5,"서울특별시 강동구 양재대로91길 84, 성내동 420-4",강동구,C,6분,0.001442597,2순위,8점,144
2021,하,신규공급,26A,은슬림7,"서울특별시 강동구 진황도로23길 20-1, 천호동 541-2,3",강동구,C,7분,0.001442597,2순위,8점,144
2021,하,신규공급,26B,은슬림7,"서울특별시 강동구 진황도로23길 20-1, 천호동 541-2,3",강동구,C,7분,0.001442597,2순위,3점,144
2021,하,신규공급,30A,은슬림8,"서울특별시 강동구 진황도로23길 22, 천호동 541외",강동구,C,7분,0.001442597,2순위,5점,144
2021,하,신규공급,35C,은슬림8,"서울특별시 강동구 진황도로23길 22, 천호동 541외",강동구,C,7분,0.001442597,1순위,3점,144
2021,하,재공급,,천호파크빌1,"서울특별시 강동구 천중로18길 10, 천호동 364-6외",강동구,C,9분,0.001442597,2순위,5점,144
2021,하,신규공급,21B,홍원하이빌강북7,"서울특별시 강북구 삼양로119길 22, 수유동 313-6",강북구,C,5분,0.000848101,2순위,2점,67
2021,하,신규공급,27B,홍원하이빌강북7,"서울특별시 강북구 삼양로119길 22, 수유동 313-6",강북구,C,5분,0.000848101,2순위,5점,67
2021,하,신규공급,,홍원하이빌강북6,"서울특별시 강북구 인수봉로82길 26, 수유동 291-59",강북구,C,6분,0.000848101,2순위,2점,67
2021,하,재공급,,현대그린빌,"서울특별시 강서구 공항대로75길 47, 염창동 263-11",강서구,B,3분,8.45E-05,1순위,6점,15
2021,하,재공급,,구의에스하임1,"서울특별시 광진구 광나루로30나길 15, 구의동 638-5,6",광진구,B,10분,0.000429825,1순위,2점,49
2021,하,재공급,,자양에스하임11,"서울특별시 광진구 아차산로46가길 10-3, 자양동 218-9",광진구,B,6분,0.000429825,1순위,10점,49
2021,하,신규공급,28B,모던하우스,"서울특별시 구로구 개봉로15길 36-25, 개봉동 332-32,4",구로구,C,12분,0.00106087,2순위,2점,122
2021,하,신규공급,33A,모던하우스,"서울특별시 구로구 개봉로15길 36-25, 개봉동 332-32,4",구로구,C,12분,0.00106087,2순위,3점,122
2021,하,신규공급,37A,계림웨스트밸리,"서울특별시 구로구 경인로 70, 오류동 360",구로구,C,7분,0.00106087,2순위,8점,122
2021,하,신규공급,49A,계림웨스트밸리,"서울특별시 구로구 경인로 70, 오류동 360",구로구,C,7분,0.00106087,2순위,6점,122
2021,하,신규공급,22B,낙원가우디움,"서울특별시 구로구 고척로27마길 26-11, 고척동 241-157",구로구,C,25분,0.00106087,3순위,5점,122
2021,하,신규공급,28B,낙원가우디움,"서울특별시 구로구 고척로27마길 26-11, 고척동 241-157",구로구,C,25분,0.00106087,2순위,4점,122
2021,하,신규공급,23B,하늘사랑채3차,"서울특별시 구로구 고척로33나길 4, 고척동 253-40,56",구로구,C,19분,0.00106087,2순위,0점,122
2021,하,신규공급,27B,하늘사랑채3차,"서울특별시 구로구 고척로33나길 4, 고척동 253-40,56",구로구,C,19분,0.00106087,2순위,2점,122
2021,하,신규공급,20B,명진하이빌,"서울특별시 구로구 부일로17길 44, 궁동 190-84,85",구로구,C,11분,0.00106087,2순위,2점,122
2021,하,신규공급,24B,명진하이빌,"서울특별시 구로구 부일로17길 44, 궁동 190-84,85",구로구,C,11분,0.00106087,3순위,7점,122
2021,하,신규공급,29B,명진하이빌,"서울특별시 구로구 부일로17길 44, 궁동 190-84,85",구로구,C,11분,0.00106087,2순위,2점,122
2021,하,신규공급,28B,아이빌10차,"서울특별시 금천구 금하로23나길 29, 시흥동 826-38",금천구,C,30분,0.001,2순위,5점,78
2021,하,신규공급,44A,아이빌10차,"서울특별시 금천구 금하로23나길 29, 시흥동 826-38",금천구,C,30분,0.001,1순위,5점,78
2021,하,신규공급,,청춘가옥,"서울특별시 금천구 독산로50길 130-9, 시흥동 3-123",금천구,C,33분,0.001,2순위,3점,78
2021,하,재공급,,휴먼에코빌4차 A동,"서울특별시 금천구 독산로96길 27-6, 독산동 234-22",금천구,C,22분,0.001,1순위,3점,78
2021,하,재공급,,휴먼에코빌4차 B동,"서울특별시 금천구 독산로96길 27-6, 독산동 234-22",금천구,C,22분,0.001,-,-,78
2021,하,신규공급,21B,서전하우스,"서울특별시 금천구 범안로12가길 31-10, 독산동 1006-167",금천구,C,5분,0.001,2순위,4점,78
2021,하,신규공급,28A,서전하우스,"서울특별시 금천구 범안로12가길 31-10, 독산동 1006-167",금천구,C,5분,0.001,1순위,7점,78
2021,하,재공급,,독산로33길 32 B동,서울특별시 금천구 시흥동 849-32,금천구,C,12분,0.001,3순위,3점,78
2021,하,재공급,,월계동참조은원룸,"서울특별시 노원구 초안산로2라길 3-5, 월계동 655-8,9",노원구,A,2분,5.22E-05,1순위,5점,7
2021,하,신규공급,,위드151 B동,"서울특별시 도봉구 도봉로151길 63, 방학동 647-10",도봉구,B,6분,0.000166667,2순위,7점,13
2021,하,재공급,,우이천로42가길 12,서울특별시 도봉구 쌍문동 472-8,도봉구,B,6분,0.000166667,3순위,7점,13
2021,하,재공급,,제기홈,"서울특별시 동대문구 경동시장로9가길 21, 제기동 846-23,24",동대문구,B,9분,0.000284404,1순위,4점,31
2021,하,재공급,,삼화에코빌2차 A동,"서울특별시 동대문구 답십리로65길 114, 장안동 287-7,9",동대문구,B,15분,0.000284404,2순위,8점,31
2021,하,재공급,,더존에이스빌 가동,"서울특별시 동대문구 천호대로89길 51, 장안동 445-3",동대문구,B,7분,0.000284404,1순위,6점,31
2021,하,재공급,,더존에이스빌 나동,"서울특별시 동대문구 천호대로89길 51, 장안동 445-3",동대문구,B,7분,0.000284404,1순위,10점,31
2021,하,재공급,,더스페이스빌,"서울특별시 서대문구 증가로8길 68-24, 홍은동 411-5",서대문구,B,30분,0.000381443,1순위,4점,37
2021,하,재공급,,르비앙휴,"서울특별시 서대문구 증가로8길 76-6, 홍은동 407-24",서대문구,B,31분,0.000381443,-,-,37
2021,하,재공급,,르비앙휴,"서울특별시 서대문구 포방터2다길 7, 홍은동 8-541,542",서대문구,B,25분,0.000381443,1순위,1점,37
2021,하,재공급,,해담빌,"서울특별시 서대문구 홍제내2바길 7, 홍제동 360-40",서대문구,B,9분,0.000381443,1순위,7점,37
2021,하,재공급,,백년빌,"서울특별시 서초구 논현로5길 24-10, 양재동 395-10",서초구,A,12분,0.000342105,1순위,2점,39
2021,하,재공급,,서초파크타운 B동,"서울특별시 서초구 반포대로5길 62, 서초동 1478-16",서초구,A,11분,0.000342105,1순위,7점,39
2021,하,신규공급,,와이하우스,"서울특별시 성동구 자동차시장3길 93, 용답동 238-5",성동구,A,6분,0.000159091,2순위,6점,14
2021,하,재공급,,드림빌,"서울특별시 성북구 서경로13길 31, 정릉동 227-85",성북구,A,8분,0.000327273,2순위,5점,45
2021,하,재공급,,드림빌2차,"서울특별시 성북구 서경로13길 33, 정릉동 227-149",성북구,A,8분,0.000327273,1순위,4점,45
2021,하,재공급,,광진홈,"서울특별시 성북구 솔샘로6가길 42, 정릉동 316-13",성북구,A,3분,0.000327273,2순위,7점,45
2021,하,재공급,,"서도휴빌 101,102,107동","서울특별시 성북구 장월로1마길 23, 하월곡동 231",성북구,A,6분,0.000327273,1순위,3점,45
2021,하,재공급,,"서도휴빌 103,104,106동","서울특별시 성북구 장월로1마길 23, 하월곡동 231",성북구,A,6분,0.000327273,1순위,7점,45
2021,하,신규공급,19B,비전하우스,"서울특별시 양천구 곰달래로1길 36-1, 신월동 135-16",양천구,B,24분,0.000353982,3순위,5점,40
2021,하,신규공급,24B,비전하우스,"서울특별시 양천구 곰달래로1길 36-1, 신월동 135-16",양천구,B,24분,0.000353982,3순위,5점,40
2021,하,신규공급,22B,에코리움빌,"서울특별시 양천구 남부순환로56가길 14, 신월동 197-8",양천구,B,28분,0.000353982,2순위,2점,40
2021,하,신규공급,28B,에코리움빌,"서울특별시 양천구 남부순환로56가길 14, 신월동 197-8",양천구,B,28분,0.000353982,2순위,4점,40
2021,하,신규공급,20B,에코리움빌,"서울특별시 양천구 남부순환로60길 12-10, 신월동 197-11외",양천구,B,17분,0.000353982,3순위,5점,40
2021,하,신규공급,27B,에코리움빌,"서울특별시 양천구 남부순환로60길 12-10, 신월동 197-11외",양천구,B,17분,0.000353982,2순위,2점,40
2021,하,신규공급,34A,에코리움빌,"서울특별시 양천구 남부순환로60길 12-10, 신월동 197-11외",양천구,B,17분,0.000353982,1순위,7점,40
2021,하,신규공급,20B,케이앰캐슬타운,"서울특별시 영등포구 선유서로26길 28, 양평동1가 208-1",영등포구,B,4분,0.000664,2순위,7점,83
2021,하,신규공급,30A,케이앰캐슬타운,"서울특별시 영등포구 선유서로26길 28, 양평동1가 208-1",영등포구,B,4분,0.000664,1순위,6점,83
2021,하,재공급,,양평에스하임2 가동,"서울특별시 영등포구 양평로28마길 24, 양평동6가 65",영등포구,B,8분,0.000664,1순위,5점,83
2021,하,재공급,,양평에스하임2 나동,"서울특별시 영등포구 양평로28마길 24, 양평동6가 65",영등포구,B,8분,0.000664,1순위,7점,83
2021,하,신규공급,20B,구산유앤아이하우스3,"서울특별시 은평구 연서로11길 29-10, 구산동 24-13",은평구,C,7분,0.000286822,2순위,5점,37
2021,하,신규공급,28B,구산유앤아이하우스3,"서울특별시 은평구 연서로11길 29-10, 구산동 24-13",은평구,C,7분,0.000286822,2순위,7점,37
2021,하,재공급,,다원빌,"서울특별시 종로구 지봉로12길 11, 숭인동 56-37",종로구,A,3분,0.000146341,1순위,7점,6
2021,하,신규공급,18B,도원휴먼빌,"서울특별시 중랑구 동일로123길 76, 중화동 315-31",중랑구,C,5분,0.000419048,2순위,7점,44
2021,하,신규공급,24B,도원휴먼빌,"서울특별시 중랑구 동일로123길 76, 중화동 315-31",중랑구,C,5분,0.000419048,1순위,2점,44
2021,하,신규공급,19B,도원휴먼빌,"서울특별시 중랑구 동일로169가길 27, 묵동 235-32",중랑구,C,4분,0.000419048,2순위,5점,44
2021,하,신규공급,28B,도원휴먼빌,"서울특별시 중랑구 동일로169가길 27, 묵동 235-32",중랑구,C,4분,0.000419048,1순위,2점,44
2021,하,신규공급,37A,도원휴먼빌,"서울특별시 중랑구 동일로169가길 27, 묵동 235-32",중랑구,C,4분,0.000419048,1순위,6점,44
2022,상,신규공급,29B,백년빌,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",강남구,A,6분,0.000184211,1순위,5점,28
2022,상,신규공급,39A,백년빌,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",강남구,A,6분,0.000184211,1순위,7점,28
2022,상,신규공급,28B,백년빌,"강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",강남구,A,5분,0.000184211,1순위,4점,28
2022,상,신규공급,35A,백년빌,"강남구 봉은사로13길 26, 백년빌 (논현동 189-5)",강남구,A,5분,0.000184211,1순위,7점,28
2022,상,신규공급,29B,WISH희망,"강동구 천호대로168다길 6, WISH희망 (성내동 155-6)",강동구,C,3분,0.001442597,2순위,8점,144
2022,상,신규공급,37A,WISH희망,"강동구 천호대로168다길 6, WISH희망 (성내동 155-6)",강동구,C,3분,0.001442597,1순위,4점,144
2022,상,재공급,40A,WISH희망,"강동구 천호옛8길 3, 성내동 127-13",강동구,C,6분,0.001442597,-,-,144
2022,상,재공급,23B,강동서영스윗홈,"강동구 천중로48길 9-13, 길동 349-9",강동구,C,5분,0.001442597,2순위,5점,144
2022,상,신규공급,29B,더클래스천호1,"강동구 천중로29길 27, 더클래스천호1 (천호동 84-22외)",강동구,C,8분,0.001442597,2순위,5점,144
2022,상,신규공급,29A,신양그린,"강동구 고덕로 46, 신양그린 (암사동 462-22외)",강동구,C,7분,0.001442597,1순위,4점,144
2022,상,재공급,,해담빌,"강동구 구천면로40길 7, 천호동 237-27",강동구,C,10분,0.001442597,2순위,4점,144
2022,상,재공급,,성신하우스,"강북구 인수봉로38길 10, 성신하우스 (수유동 468-33)",강북구,C,5분,0.000848101,1순위,5점,67
2022,상,신규공급,32A,융성그린빌 2차,"강북구 인수봉로80길 17-5, 융성그린빌 2차 (수유동 291-121)",강북구,C,7분,0.000848101,1순위,5점,67
2022,상,신규공급,17B,STAY온-1,"관악구 남부순환로157길 3, STAY-온1 (신림동 507-20외)",관악구,B,10분,0.000338462,2순위,5점,66
2022,상,신규공급,26B,STAY온-1,"관악구 남부순환로157길 3, STAY-온1 (신림동 507-20외)",관악구,B,10분,0.000338462,2순위,6점,66
2022,상,신규공급,17B,STAY온-2,"관악구 남부순환로 1519, STAY-온2 (신림동 507-22)",관악구,B,10분,0.000338462,2순위,5점,66
2022,상,신규공급,26B,STAY온-2,"관악구 남부순환로 1519, STAY-온2 (신림동 507-22)",관악구,B,10분,0.000338462,2순위,7점,66
2022,상,재공급,27A,더리치,"광진구 긴고랑로1길 35, 중곡동 235-22외",광진구,B,11분,0.000429825,1순위,10점,49
2022,상,재공급,,지오빌,"광진구 자양번영로3나길 31, 자양동 589-5외",광진구,B,8분,0.000429825,1순위,5점,49
2022,상,신규공급,26B,도담마을,"구로구 가마산로20라길 13, 도담마을 (구로동 429-163)",구로구,C,8분,0.00106087,2순위,4점,122
2022,상,신규공급,20B,석윤주택,"구로구 고척로21가길 2-9, 석윤주택 (개봉동 33-125)",구로구,C,12분,0.00106087,2순위,4점,122
2022,상,신규공급,25B,석윤주택,"구로구 고척로21가길 2-9, 석윤주택 (개봉동 33-125)",구로구,C,12분,0.00106087,2순위,5점,122
2022,상,신규공급,29B,석윤주택,"구로구 고척로21가길 2-9, 석윤주택 (개봉동 33-125)",구로구,C,12분,0.00106087,2순위,5점,122
2022,상,신규공급,26A,독산리젠트빌,"금천구 벚꽃로12길 19, 독산리젠트빌 (독산동 1004-8)",금천구,C,3분,0.001,1순위,1점,78
2022,상,신규공급,26B,신영,"금천구 범안로11길 60, 신영 오피스텔 (독산동 333-14)",금천구,C,5분,0.001,2순위,5점,78
2022,상,재공급,,아이빌 7차,"금천구 독산로20길 13, 시흥동 833-13",금천구,C,25분,0.001,2순위,8점,78
2022,상,신규공급,21B,예인빌,"금천구 독산로64나길 12, 예인빌 (독산동 1040-43외)",금천구,C,24분,0.001,2순위,4점,78
2022,상,신규공급,24B,예인빌,"금천구 독산로64나길 12, 예인빌 (독산동 1040-43외)",금천구,C,24분,0.001,2순위,5점,78
2022,상,신규공급,27B,예인빌,"금천구 독산로64나길 12, 예인빌 (독산동 1040-43외)",금천구,C,24분,0.001,3순위,6점,78
2022,상,재공급,54C,휴먼에코빌4차 A동,"금천구 독산로96길 27-6, 독산동 234-22",금천구,C,22분,0.001,1순위,6점,78
2022,상,재공급,29A,휴먼에코빌4차 B동,"금천구 독산로96길 27-6, 독산동 234-22",금천구,C,22분,0.001,2순위,8점,78
2022,상,재공급,40C,휴먼에코빌4차 B동,"금천구 독산로96길 27-6, 독산동 234-22",금천구,C,22분,0.001,1순위,5점,78
2022,상,재공급,,동원힐하스,"노원구 공릉로26길 28, 공릉동 645-16",노원구,A,5분,5.22E-05,1순위,9점,7
2022,상,신규공급,40A,"온리유 가동, 나동","도봉구 도당로13라길 61, 온리유 가동 (방학동 627-33외)",도봉구,B,9분,0.000166667,1순위,3점,13
2022,상,신규공급,32A,휴먼에코빌 1차,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",도봉구,B,6분,0.000166667,1순위,2점,13
2022,상,신규공급,37A,휴먼에코빌 1차,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",도봉구,B,6분,0.000166667,1순위,2점,13
2022,상,재공급,55C,더존에이스빌 가동,"동대문구 천호대로89길 51, 장안동 445-3",동대문구,B,7분,0.000284404,1순위,10점,31
2022,상,재공급,56C,더존에이스빌 나동,"동대문구 천호대로89길 51, 장안동 445-3",동대문구,B,7분,0.000284404,1순위,10점,31
2022,상,신규공급,26B,성지파크빌,"동작구 남부순환로255길 16, 성지파크빌(사당동 303-42)",동작구,B,8분,0.000106557,2순위,7점,13
2022,상,신규공급,30B,성지파크빌,"동작구 남부순환로255길 16, 성지파크빌(사당동 303-42)",동작구,B,8분,0.000106557,2순위,8점,13
2022,상,신규공급,32A,성지파크빌,"동작구 남부순환로255길 16, 성지파크빌(사당동 303-42)",동작구,B,8분,0.000106557,1순위,9점,13
2022,상,신규공급,28B,드림하우징,"마포구 와우산로21길 31-19, 드림하우징 (서교동 364-13)",마포구,A,7분,0.000226115,1순위,4점,28
2022,상,신규공급,32A,드림하우징,"마포구 와우산로21길 31-19, 드림하우징 (서교동 364-13)",마포구,A,7분,0.000226115,1순위,9점,28
2022,상,신규공급,27B,연남하이츠,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",마포구,A,6분,0.000226115,1순위,4점,28
2022,상,신규공급,34A,연남하이츠,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",마포구,A,6분,0.000226115,1순위,7점,28
2022,상,신규공급,42A,연남하이츠,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",마포구,A,6분,0.000226115,1순위,7점,28
2022,상,신규공급,49D,연남하이츠,"마포구 성미산로19길 78, 연남하이츠 (연남동 478-4)",마포구,A,6분,0.000226115,1순위,10점,28
2022,상,신규공급,29A,YJ빌라,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",서대문구,B,7분,0.000381443,1순위,5점,37
2022,상,신규공급,36A,YJ빌라,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",서대문구,B,7분,0.000381443,1순위,2점,37
2022,상,재공급,,제이씨아트빌 2차,"서대문구 명지대5길 13, 남가좌동 3-68",서대문구,B,22분,0.000381443,1순위,8점,37
2022,상,재공급,,주영테크빌,"서대문구 증가로12가길 68, 북가좌동 5-92",서대문구,B,11분,0.000381443,2순위,5점,37
2022,상,재공급,43C,해담빌,"서대문구 홍제내2바길 7, 홍제동 360-40",서대문구,B,9분,0.000381443,1순위,7점,37
2022,상,재공급,,현인그린빌,"서대문구 홍은중앙로8길 9, 홍은동 9-108외",서대문구,B,24분,0.000381443,2순위,7점,37
2022,상,재공급,,백년빌,"서초구 논현로5길 15-20, 서초동 400-6",서초구,A,19분,0.000342105,1순위,4점,39
2022,상,재공급,,백년빌,"서초구 논현로7길 36, 서초동 392-20",서초구,A,11분,0.000342105,1순위,5점,39
2022,상,재공급,,서초파크타운 A동,"서초구 반포대로5길 64, 서초동 1478-9",서초구,A,11분,0.000342105,1순위,7점,39
2022,상,신규공급,21B,S-HOUSE A동,"성동구 고산자로17길 9, S-HOUSE A동 (마장동 564-16)",성동구,A,8분,0.000159091,1순위,3점,14
2022,상,신규공급,21B,S-HOUSE B동,"성동구 고산자로17길 9-1, S-HOUSE B동 (마장동 564-7)",성동구,A,8분,0.000159091,1순위,2점,14
2022,상,재공급,,드림빌 1차,"성북구 서경로13길 31, 정릉동 227-85",성북구,A,8분,0.000327273,1순위,3점,45
2022,상,재공급,,"서도휴빌 102동,107동","성북구 장월로1마길 23, 하월곡동 231",성북구,A,6분,0.000327273,1순위,7점,45
2022,상,재공급,,"서도휴빌 103동,105동,106동","성북구 장월로1마길 23, 하월곡동 231",성북구,A,6분,0.000327273,1순위,5점,45
2022,상,신규공급,25B,인화빌5,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",성북구,A,10분,0.000327273,2순위,6점,45
2022,상,신규공급,29B,인화빌5,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",성북구,A,10분,0.000327273,1순위,2점,45
2022,상,신규공급,39A,인화빌5,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",성북구,A,10분,0.000327273,1순위,10점,45
2022,상,신규공급,24A,꿈꾸지오,"송파구 송파대로47길 6, 꿈꾸지오 (석촌동 182-4)",송파구,B,5분,0.000595855,1순위,5점,115
2022,상,신규공급,28A,꿈꾸지오,"송파구 송파대로47길 6, 꿈꾸지오 (석촌동 182-4)",송파구,B,5분,0.000595855,1순위,8점,115
2022,상,신규공급,44C,꿈꾸지오,"송파구 송파대로47길 6, 꿈꾸지오 (석촌동 182-4)",송파구,B,5분,0.000595855,1순위,8점,115
2022,상,신규공급,25B,네스트137,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",송파구,B,6분,0.000595855,2순위,5점,115
2022,상,신규공급,29B,네스트137,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",송파구,B,6분,0.000595855,1순위,5점,115
2022,상,신규공급,35A,네스트137,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",송파구,B,6분,0.000595855,1순위,2점,115
2022,상,신규공급,34A,다온에코하임,"송파구 거마로9길 24-5, 다온에코하임 (거여동 135-54외)",송파구,B,6분,0.000595855,2순위,6점,115
2022,상,신규공급,42A,다온에코하임,"송파구 거마로9길 24-5, 다온에코하임 (거여동 135-54외)",송파구,B,6분,0.000595855,1순위,4점,115
2022,상,신규공급,27B,드림네스트,"송파구 가락로5길 3-75, 드림네스트 (석촌동 237-16외)",송파구,B,5분,0.000595855,2순위,7점,115
2022,상,신규공급,32A,드림네스트,"송파구 가락로5길 3-75, 드림네스트 (석촌동 237-16외)",송파구,B,5분,0.000595855,1순위,5점,115
2022,상,신규공급,26B,마천빌,"송파구 성내천로22길 1, 마천빌 (마천동 40-10",송파구,B,11분,0.000595855,2순위,5점,115
2022,상,신규공급,36A,마천빌,"송파구 성내천로22길 1, 마천빌 (마천동 40-10",송파구,B,11분,0.000595855,1순위,7점,115
2022,상,신규공급,31B,영스테이,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",송파구,B,6분,0.000595855,1순위,3점,115
2022,상,신규공급,36A,영스테이,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",송파구,B,6분,0.000595855,1순위,6점,115
